09:00:02,17315.0,17306.06477674556,35.654684270326484,40.0,12.0,0.0,166.6666666666424,12.0,0.0,166.6666666666424
09:00:06,17310.0,17306.06586971133,35.64962271781904,35.714285714285715,26.0,-6.0,30.769230769219575,26.0,-6.0,30.769230769219575
09:00:07,17310.0,17306.066962373538,35.645533495232215,35.714285714285715,2.0,2.0,33.333333333333336,2.0,2.0,33.333333333333336
09:00:07,17310.0,17306.068054732274,35.64144314047626,35.714285714285715,0.0,0.0,0,0.0,0.0,0
09:00:07,17315.0,17306.070535483632,35.63764392798231,40.0,4.0,2.0,100.0,4.0,2.0,100.0
09:00:08,17315.0,17306.07301554599,35.63384382321509,40.0,68.0,0.0,0,68.0,0.0,0.0
09:00:08,17315.0,17306.075494919536,35.630042825889106,40.0,0.0,0.0,0,0.0,0.0,0
09:00:08,17315.0,17306.077973604464,35.62624093571866,40.0,0.0,0.0,0,0.0,0.0,0
09:00:09,17315.0,17306.080451600963,35.622438152417914,40.0,0.0,0.0,0,0.0,0.0,0
09:00:09,17315.0,17306.082928909225,35.61863447570077,40.0,0.0,0.0,0,0.0,0.0,0
09:00:09,17315.0,17306.08540552944,35.61385448757536,40.0,0.0,0.0,0,0.0,0.0,0
09:00:10,17320.0,17306.089270157816,35.60946379201439,43.75,4.0,-2.0,50.0,4.0,-2.0,50.0
09:00:11,17325.0,17306.09452240885,35.60653608997074,47.05882352941177,10.0,-10.0,66.66666666666667,10.0,-10.0,66.66666666666667
09:00:11,17325.0,17306.099773201127,35.60360793045974,47.05882352941177,0.0,0.0,0,0.0,0.0,0
09:00:11,17325.0,17306.105022535052,35.60067931336848,47.05882352941177,4.0,-2.0,33.333333333333336,4.0,-2.0,33.333333333333336
09:00:12,17315.0,17306.107493019,35.59687079176897,40.0,2.0,0.0,0,2.0,0.0,0.0
09:00:13,17315.0,17306.1099628168,35.59306137488409,40.0,0.0,0.0,0,0.0,0.0,0
09:00:13,17315.0,17306.112431928643,35.59013008099435,40.0,0.0,0.0,0,0.0,0.0,0
09:00:13,17315.0,17306.114900354714,35.58719820687318,40.0,0.0,0.0,0,0.0,0.0,0
09:00:14,17315.0,17306.11736809521,35.58426575237717,40.0,0.0,0.0,0,0.0,0.0,0
09:00:14,17315.0,17306.11983515031,35.581332717362805,40.0,0.0,0.0,0,0.0,0.0,0
09:00:15,17330.0,17306.12646760826,35.57986657341402,50.0,6.0,2.0,100.0,6.0,2.0,100.0
09:00:15,17330.0,17306.133098224116,35.57752074890673,50.0,4.0,0.0,100.0,4.0,0.0,100.0
09:00:16,17330.0,17306.13972699839,35.57517464771295,50.0,4.0,0.0,100.0,4.0,0.0,100.0
09:00:16,17335.0,17306.14774262761,35.57351281968877,52.63157894736842,10.0,6.0,120.0,10.0,6.0,120.0
09:00:16,17335.0,17306.155756030574,35.5727306608119,52.63157894736842,0.0,0.0,0,0.0,0.0,0
09:00:17,17335.0,17306.1637672079,35.571948471179724,52.63157894736842,10.0,0.0,100.0,10.0,0.0,100.0
09:00:17,17335.0,17306.171776160212,35.57116625079023,52.63157894736842,2.0,0.0,33.333333333333336,2.0,0.0,33.333333333333336
09:00:18,17335.0,17306.179782888124,35.57038399964139,52.63157894736842,6.0,-2.0,0,6.0,-2.0,0.0
09:00:18,17335.0,17306.187787392253,35.569601717731175,52.63157894736842,0.0,0.0,0,0.0,0.0,0
09:00:18,17335.0,17306.195789673216,35.569601717731175,52.63157894736842,0.0,0.0,0,0.0,0.0,0
09:00:19,17335.0,17306.203789731633,35.569601717731175,52.63157894736842,6.0,2.0,0,6.0,2.0,0.0
09:00:19,17335.0,17306.211787568118,35.56881940505755,52.63157894736842,0.0,0.0,0,0.0,0.0,0
09:00:20,17335.0,17306.219783183293,35.56803706161849,52.63157894736842,2.0,0.0,0,2.0,0.0,0.0
09:00:20,17335.0,17306.22777657777,35.56725468741197,52.63157894736842,0.0,0.0,0,0.0,0.0,0
09:00:20,17335.0,17306.23576775217,35.56647228243594,52.63157894736842,0.0,0.0,0,0.0,0.0,0
09:00:21,17335.0,17306.243756707103,35.565689846688386,52.63157894736842,2.0,0.0,0,2.0,0.0,0.0
09:00:21,17335.0,17306.251743443194,35.56490738016727,52.63157894736842,0.0,0.0,0,0.0,0.0,0
09:00:22,17335.0,17306.259727961053,35.56490738016727,52.63157894736842,0.0,0.0,0,0.0,0.0,0
09:00:22,17335.0,17306.2677102613,35.56490738016727,52.63157894736842,0.0,0.0,0,0.0,0.0,0
09:00:23,17330.0,17306.274301648536,35.56343998952982,50.0,6.0,0.0,0,6.0,0.0,0.0
09:00:23,17335.0,17306.2822799011,35.5626574328243,52.63157894736842,28.0,-10.0,64.28571428572468,28.0,-10.0,64.28571428572468
09:00:24,17335.0,17306.29025593779,35.5626574328243,52.63157894736842,6.0,-2.0,66.66666666671517,6.0,-2.0,66.66666666671517
09:00:24,17340.0,17306.299618455236,35.56343998952982,55.0,8.0,-6.0,100.0,8.0,-6.0,100.0
09:00:25,17340.0,17306.308978372344,35.56422251545587,55.0,4.0,0.0,100.0,4.0,0.0,100.0
09:00:25,17335.0,17306.316946993822,35.56422251545587,52.63157894736842,8.0,2.0,0,8.0,2.0,0.0
09:00:26,17340.0,17306.326302098114,35.565005010604466,55.0,2.0,2.0,100.0,2.0,2.0,100.0
09:00:26,17335.0,17306.334265908114,35.565005010604466,52.63157894736842,4.0,-2.0,-50.0,4.0,-2.0,-50.0
09:00:27,17335.0,17306.34222750625,35.565005010604466,52.63157894736842,0.0,0.0,0,0.0,0.0,0
