09:30:01,13245.0,13314.990739195648,49.511352903734064,27.45098039215686,156.0,33.8235294117647,0.37381164895231456
09:30:01,13245.0,13314.95186624969,49.53576141486642,27.45098039215686,216.0,33.8235294117647,0.3739959336720757
09:30:02,13245.0,13314.913014893818,49.56073199094579,26.0,214.0,34.32835820895522,0.3741844619927957
09:30:02,13250.0,13314.876962122426,49.583045264492014,27.45098039215686,18.0,35.294117647058826,0.3742116623735246
09:30:03,13245.0,13314.8381523684,49.606616382179105,26.0,384.0,34.32835820895522,0.3745308900126773
09:30:03,13240.0,13314.796587162975,49.63291164348398,25.49019607843137,238.0,33.8235294117647,0.37487093386317205
09:30:04,13235.0,13314.75226803653,49.66206352565827,25.0,80.0,33.333333333333336,0.37523281847871753
09:30:04,13235.0,13314.707973524984,49.6902906274332,25.0,26.0,33.333333333333336,0.3754460946538209
09:30:05,13230.0,13314.66092660828,49.72238204117784,24.528301886792452,22.0,32.857142857142854,0.375830552087512
09:30:05,13225.0,13314.611128815106,49.756709001536585,24.074074074074073,318.0,32.394366197183096,0.3762322041704089
09:30:06,13225.0,13314.561358679692,49.789956889907295,24.074074074074073,282.0,32.394366197183096,0.37648360597283403
09:30:06,13220.0,13314.508839180286,49.82644500577555,23.636363636363637,64.0,31.944444444444443,0.37690200458226586
09:30:07,13220.0,13314.456348850275,49.86388832794824,23.636363636363637,212.0,31.944444444444443,0.37718523697388984
09:30:07,13215.0,13314.401110667077,49.904697581125305,23.214285714285715,174.0,31.506849315068493,0.3776367580864571
09:30:08,13220.0,13314.348680169622,49.94098444247372,23.636363636363637,262.0,31.944444444444443,0.3777684148447331
09:30:08,13225.0,13314.29905579852,49.973920667819655,24.074074074074073,84.0,32.394366197183096,0.37787463642963826
09:30:09,13230.0,13314.252235995244,50.00365534477923,24.528301886792452,132.0,32.857142857142854,0.3779565785697599
09:30:09,13230.0,13314.205442195745,50.033337651442245,24.528301886792452,24.0,32.857142857142854,0.37818093462919306
09:30:10,13230.0,13314.158674385584,50.06296768095877,24.528301886792452,48.0,32.857142857142854,0.37840489554768536
09:30:10,13225.0,13314.109155543936,50.09567926881812,24.074074074074073,80.0,32.394366197183096,0.3787953063804772
09:30:11,13230.0,13314.062441211503,50.12403781287725,24.528301886792452,82.0,32.857142857142854,0.37886649896354685
09:30:11,13225.0,13314.012975817885,50.15547094218125,24.074074074074073,116.0,32.394366197183096,0.3792474173321834
09:30:12,13225.0,13313.963537897409,50.186845025167955,24.074074074074073,48.0,32.394366197183096,0.3794846504738598
09:30:12,13220.0,13313.911350428429,50.22258511422262,23.636363636363637,28.0,31.944444444444443,0.37989852582619227
09:30:13,13225.0,13313.861968950823,50.25383868391703,24.074074074074073,30.0,32.394366197183096,0.37999121878198133
09:30:13,13225.0,13313.812614899754,50.28620016548692,24.074074074074073,10.0,32.394366197183096,0.38023591807551543
09:30:14,13220.0,13313.760511253602,50.32278211398287,23.636363636363637,26.0,31.944444444444443,0.38065644564283563
09:30:14,13225.0,13313.711213552266,50.35605508725488,24.074074074074073,32.0,32.394366197183096,0.380764121642759
09:30:15,13225.0,13313.661943230936,50.38927163581166,24.074074074074073,34.0,32.394366197183096,0.3810152864711656
09:30:15,13220.0,13313.60992326802,50.4256708939801,23.636363636363637,22.0,31.944444444444443,0.3814347268833593
09:30:16,13220.0,13313.557932197058,50.46365571220049,23.636363636363637,20.0,31.944444444444443,0.3817220553116527
09:30:16,13220.0,13313.505970002003,50.501579836398314,23.636363636363637,26.0,31.944444444444443,0.3820089246323624
09:30:17,13225.0,13313.456813673205,50.53731567711891,24.074074074074073,28.0,32.394366197183096,0.3821347121143207
09:30:17,13225.0,13313.407684645896,50.57189859085116,24.074074074074073,44.0,32.394366197183096,0.3823962086264738
09:30:18,13220.0,13313.355805898522,50.60964985998797,23.636363636363637,96.0,31.944444444444443,0.38282639833576376
09:30:18,13215.0,13313.301178958285,50.649938130651854,23.214285714285715,76.0,31.506849315068493,0.38327611146917784
09:30:19,13220.0,13313.249359364307,50.687565058337,23.636363636363637,294.0,31.944444444444443,0.3834157719995235
09:30:19,13210.0,13313.192014538223,50.7319643307952,22.80701754385965,246.0,31.08108108108108,0.384042122110486
09:30:20,13215.0,13313.137478567916,50.77343093174098,23.214285714285715,396.0,31.506849315068493,0.3842106010725765
09:30:20,13210.0,13313.08019588057,50.81768457901464,22.80701754385965,198.0,31.08108108108108,0.3846910263362198
09:30:21,13215.0,13313.025722014487,50.85839119418837,23.214285714285715,112.0,31.506849315068493,0.38485350884743375
09:30:21,13215.0,13312.97127840326,50.89737221184372,23.214285714285715,40.0,31.506849315068493,0.3851484843877693
09:30:22,13215.0,13312.916865030083,50.93524998817648,23.214285714285715,178.0,31.506849315068493,0.3854351115261179
