09:30:01,12640.0,12680.7027806,79.1473952665,0,46.0,0,6.26166101792,-4.0,100.0,46.0,4.0
09:30:01,12640.0,12680.6801743,79.1412391426,41.6666666667,102.0,28.5714285714,6.2611739828,6.0,75.1633986928,83.3333333333,5.33333333333
09:30:02,12640.0,12680.6575804,79.1350509482,0,122.0,0,6.26068441046,-24.0,118.72924033,102.666666667,14.6666666667
09:30:02,12655.0,12680.6433302,79.1250059851,0,54.0,0,6.25246985264,-12.0,124.570877531,83.2,13.6
09:30:03,12655.0,12680.6290879,79.1149331942,0,136.0,0,6.25167389919,-16.0,84.0276438444,100.8,14.4
09:30:03,12650.0,12680.6120764,79.1077295114,0,16.0,0,6.25357545544,-8.0,63.5911741746,76.5714285714,12.5714285714
09:30:04,12650.0,12680.5950744,79.0987865785,0,30.0,0,6.25286850423,-24.0,52.6933806309,64.9285714286,15.4285714286
09:30:04,12655.0,12680.5808589,79.0935055585,0,28.0,0,6.24998068419,-28.0,63.205962713,56.7222222222,18.2222222222
09:30:05,12655.0,12680.5666513,79.0850380212,0,16.0,0,6.24931157813,6.0,70.5647701704,48.5777777778,15.7777777778
09:30:05,12655.0,12680.5524515,79.0765445975,0,38.0,0,6.24864042651,-20.0,46.2515583691,46.6545454545,16.5454545455
09:30:06,12655.0,12680.5382596,79.068025279,0,16.0,0,6.24796722869,-8.0,40.6262986409,41.5454545455,15.1212121212
09:30:06,12655.0,12680.5240757,79.0594800575,0,2.0,0,6.247291984,-2.0,34.37609885,35.4615384615,13.1025641026
09:30:07,12655.0,12680.4957313,79.040593132,0,118.0,0,6.24579953631,4.0,36.4870193532,42.0761904762,10.2666666667
09:30:08,12655.0,12680.481571,79.0302494121,0,18.0,0,6.24498217401,-14.0,31.6220834395,39.0666666667,10.7333333333
09:30:08,12660.0,12680.4701955,79.0187863343,0,26.0,0,6.24161029497,-2.0,28.6308614711,37.5294117647,9.70588235294
09:30:09,12655.0,12680.4560493,79.0065775972,0,30.0,0,6.24311162364,-2.0,25.2625248274,36.6928104575,8.84967320261
09:30:09,12655.0,12680.441911,78.9943387442,0,10.0,0,6.24214450764,6.0,33.5666887355,33.8830409357,8.54970760234
09:30:10,12655.0,12680.4277805,78.9820697611,0,26.0,0,6.24117501076,6.0,40.5596688686,33.0947368421,8.29473684211
09:30:10,12660.0,12680.4164349,78.9686818197,0,16.0,0,6.23765259239,8.0,49.0037019817,31.4666666667,8.26666666667
09:30:11,12655.0,12680.4023186,78.9563531951,0,34.0,0,6.23914288385,-16.0,49.9389236417,31.696969697,8.9696969697
09:30:11,12655.0,12680.3882101,78.9439943982,0,2.0,0,6.23816628986,2.0,54.4899305834,29.1146245059,8.36363636364
09:30:12,12655.0,12680.3741094,78.9316054146,0,24.0,0,6.23718731052,22.0,57.7226902428,28.6884057971,9.5
09:30:12,12655.0,12680.3600166,78.9172805791,0,14.0,0,6.23605535986,6.0,61.2457993892,27.5133333333,9.22
09:30:13,12655.0,12680.3318545,78.8885332421,0,4.0,0,6.23378374098,0.0,60.3461354381,23.811965812,7.88034188034
09:30:14,12650.0,12680.3150081,78.8752829498,0,10.0,0,6.23520023319,-2.0,61.8579711736,22.8253968254,7.46031746032
09:30:14,12655.0,12680.3009481,78.8627376329,0,6.0,0,6.23174536807,-2.0,64.6833066423,21.6650246305,7.08374384236
09:30:15,12655.0,12680.286896,78.8482504386,0,2.0,0,6.2306005878,2.0,67.2059275964,20.3540229885,6.74482758621
09:30:15,12655.0,12680.2728516,78.8317296349,0,6.0,0,6.22929511141,4.0,69.4675877621,19.4279569892,6.56774193548
09:30:16,12660.0,12680.261592,78.8160943488,0,24.0,0,6.22559986957,-10.0,71.5030819113,18.9290322581,6.6623655914
09:30:16,12655.0,12680.2475617,78.8015086176,0,8.0,0,6.22690704209,4.0,71.72868953,17.4451612903,6.35698924731
09:30:17,12655.0,12680.2335392,78.7868901935,0,2.0,0,6.22575189202,0.0,70.6953737424,15.776344086,5.79784946237
09:30:17,12660.0,12680.2223014,78.7730771473,0,4.0,0,6.22220198636,-2.0,69.7695848366,14.4946236559,5.41935483871
09:30:18,12660.0,12680.2110699,78.7592350062,0,10.0,0,6.22110861029,-6.0,69.516366034,13.7075268817,5.32043010753
09:30:18,12660.0,12680.1998447,78.7453637549,0,12.0,0,6.22001293482,2.0,70.9885129992,13.3204301075,4.98494623656
09:30:19,12660.0,12680.1886257,78.729542206,0,36.0,0,6.21876320743,-36.0,73.6434556632,14.4903225806,6.85591397849
09:30:19,12660.0,12680.1774129,78.7136891473,0,38.0,0,6.2175109911,-4.0,76.0896696745,15.776344086,6.63655913978
09:30:20,12665.0,12680.1689833,78.6927040244,0,10.0,0,6.21339944922,-2.0,73.1864213203,15.2344086022,6.33978494624
09:30:20,12660.0,12680.1577814,78.6726710279,0,60.0,0,6.21427101326,-12.0,70.9283342563,17.9311827957,6.69677419355
09:30:21,12665.0,12680.1493628,78.6516140137,0,28.0,0,6.21015507412,-26.0,73.7977433521,18.5161290323,7.97419354839
09:30:21,12660.0,12680.1381718,78.6375562115,0,4.0,0,6.21149733108,2.0,72.9651555201,17.5268817204,7.66451612903
09:30:22,12665.0,12680.1297641,78.6260758724,0,6.0,0,6.20813863975,-4.0,72.964486194,16.6623655914,7.48387096774
09:30:22,12665.0,12680.121361,78.6128186775,0,4.0,0,6.20709188136,-2.0,71.7720605956,15.6559139785,7.16559139785
09:30:23,12665.0,12680.1129625,78.5995356613,0,2.0,0,6.20604308419,0.0,73.697914567,14.7655913978,6.72258064516
